,0
11135,-18
11136,-33
11137,-20
11138,-30
11139,11
11140,-17
11141,-42
11142,-28
11143,-15
11144,-39
11145,-88
11146,-63
11147,-42
11148,-68
11149,-43
11150,-27
11151,-13
11152,-27
11153,-55
11154,-52
11155,-35
11156,-66
11157,-37
11158,18
11159,-36
11160,-16
11161,-20
11162,-21
11163,-78
11164,-30
11165,-13
11166,-4
11167,-34
11168,-72
11169,-30
11170,-24
11171,-9
11172,14
11173,16
11174,-12
11175,-79
11176,-80
11177,-70
11178,-72
11179,-42
11180,-19
11181,55
11182,20
11183,-19
11184,-29
11185,-25
11186,-7
11187,-8
11188,-5
11189,13
11190,-32
11191,-25
11192,18
11193,-30
11194,-44
11195,-75
11196,-56
11197,-73
11198,-22
11199,-23
11200,-70
11201,-46
11202,-50
11203,-47
11204,-49
11205,-25
11206,-45
11207,-24
11208,23
11209,50
11210,51
11211,-51
11212,-21
11213,-44
11214,-7
11215,-18
11216,-41
11217,-64
11218,-32
11219,-90
11220,-41
11221,-14
11222,-56
11223,-41
11224,-26
11225,-60
11226,-53
11227,-52
11228,-52
11229,-36
11230,37
11231,13
11232,23
11233,4
11234,-49
11235,-5
11236,-51
11237,-34
11238,-43
11239,-36
11240,-47
11241,-43
11242,-55
11243,-56
11244,-73
11245,-92
11246,-77
11247,-51
11248,-61
11249,-31
11250,-52
11251,-33
11252,-58
11253,-70
11254,-44
11255,-90
11256,-131
11257,-46
11258,26
11259,4
11260,-140
11261,-84
11262,-61
11263,-53
11264,-115
11265,-55
11266,-27
11267,-97
11268,-123
11269,0
11270,-39
11271,-128
11272,-38
11273,-14
11274,-104
11275,-163
11276,-72
11277,-54
11278,-120
11279,-57
11280,32
11281,47
11282,-117
11283,-44
11284,-16
11285,-107
11286,-87
11287,3
11288,-13
11289,-124
11290,-26
11291,6
11292,-89
11293,-110
11294,-13
11295,-61
11296,-126
11297,-25
11298,10
11299,-27
11300,-141
11301,-48
11302,11
11303,-114
11304,-126
11305,-29
11306,-33
11307,-94
11308,17
11309,61
11310,-75
11311,-100
11312,-8
11313,-53
11314,-91
11315,-53
11316,10
11317,-105
11318,-107
11319,20
11320,-17
11321,-97
11322,-10
11323,-19
11324,-90
11325,-104
11326,-51
11327,-56
11328,-127
11329,-36
11330,74
11331,-24
11332,-78
11333,11
11334,-48
11335,-90
11336,-1
11337,-14
11338,-92
11339,-21
11340,18
11341,-19
11342,-88
11343,-21
11344,31
11345,-116
11346,8
11347,53
11348,-14
11349,-27
11350,17
11351,-16
11352,-80
11353,-32
11354,-3
11355,-67
11356,-32
11357,59
11358,32
11359,-47
11360,-19
11361,6
11362,-90
11363,-42
11364,-17
11365,-69
11366,-96
11367,-49
11368,-15
11369,-110
11370,-41
11371,10
11372,-118
11373,-97
11374,-25
11375,-12
11376,-51
11377,-68
11378,24
11379,86
11380,-5
11381,9
11382,32
11383,10
11384,-45
11385,19
11386,42
11387,-61
11388,-46
11389,2
11390,58
11391,-42
11392,0
11393,42
11394,-37
11395,-41
11396,23
11397,83
11398,-12
11399,-51
11400,40
11401,9
11402,-118
11403,-48
11404,9
11405,-26
11406,-41
11407,58
11408,124
11409,-13
11410,-61
11411,14
11412,3
11413,-14
11414,-1
11415,19
11416,49
11417,-12
11418,14
11419,82
11420,26
11421,-34
11422,32
11423,71
11424,-58
11425,-47
11426,-12
11427,10
11428,-18
11429,43
11430,58
11431,-125
11432,-110
11433,-95
11434,57
11435,-57
11436,24
11437,34
11438,38
11439,-32
11440,38
11441,81
11442,-27
11443,-15
11444,-4
11445,12
11446,0
11447,21
11448,8
11449,-9
11450,-70
11451,68
11452,18
11453,-33
11454,62
11455,59
11456,58
11457,27
11458,68
11459,40
11460,-21
11461,-31
11462,27
11463,12
11464,-34
11465,59
11466,62
11467,33
11468,33
11469,77
11470,81
11471,-37
11472,7
11473,12
11474,-39
11475,-78
11476,18
11477,28
11478,74
11479,141
11480,156
11481,45
11482,6
11483,27
11484,59
11485,4
11486,8
11487,60
11488,4
11489,8
11490,65
11491,58
11492,-5
11493,43
11494,36
11495,-17
11496,12
11497,49
11498,2
11499,-14
11500,43
11501,51
11502,-5
11503,40
11504,45
11505,91
11506,38
11507,72
11508,61
11509,-4
11510,1
11511,35
11512,28
11513,45
11514,43
11515,51
11516,32
11517,77
11518,50
11519,10
11520,-1
11521,-14
11522,24
11523,-1
11524,-11
11525,-9
11526,41
11527,71
11528,83
11529,102
11530,76
11531,25
11532,29
11533,-6
11534,15
11535,1
11536,13
11537,16
11538,15
11539,14
11540,57
11541,30
11542,39
11543,19
11544,15
11545,50
11546,14
11547,43
11548,49
11549,12
11550,0
11551,-21
11552,28
11553,6
11554,15
11555,64
11556,100
11557,95
11558,21
11559,17
11560,10
11561,-8
11562,15
11563,-15
11564,-38
11565,20
11566,37
11567,83
11568,72
11569,96
11570,49
11571,31
11572,15
11573,-19
11574,-16
11575,-69
11576,16
11577,49
11578,96
11579,81
11580,92
11581,56
11582,68
11583,67
11584,50
11585,37
11586,28
11587,57
11588,9
11589,38
11590,18
11591,19
11592,17
11593,23
11594,32
11595,29
11596,85
11597,66
11598,48
11599,29
11600,-10
11601,2
11602,-13
11603,-32
11604,12
11605,35
11606,70
11607,80
11608,-27
11609,-36
11610,30
11611,51
11612,66
11613,38
11614,65
11615,28
11616,30
11617,30
11618,25
11619,44
11620,22
11621,-22
11622,7
11623,3
11624,4
11625,16
11626,53
11627,116
11628,115
11629,75
11630,56
11631,71
11632,91
11633,56
11634,56
11635,59
11636,37
11637,-1
11638,11
11639,2
11640,-2
11641,-15
11642,47
11643,33
11644,60
11645,69
11646,16
11647,57
11648,21
11649,53
11650,13
11651,18
11652,25
11653,-3
11654,33
11655,111
11656,99
11657,22
11658,35
11659,33
11660,3
11661,34
11662,22
11663,60
11664,-2
11665,2
11666,44
11667,38
11668,42
11669,52
11670,39
11671,49
11672,23
11673,6
11674,27
11675,34
11676,79
11677,96
11678,109
11679,61
11680,37
11681,21
11682,28
11683,25
11684,38
11685,34
11686,20
11687,6
11688,55
11689,33
11690,23
11691,9
11692,-1
11693,7
11694,39
11695,51
11696,35
11697,-16
11698,-29
11699,58
11700,50
11701,53
11702,9
11703,-33
11704,130
11705,155
11706,95
11707,42
11708,141
11709,66
11710,16
11711,106
11712,108
11713,79
11714,2
11715,150
11716,110
11717,47
11718,102
11719,142
11720,96
11721,-43
11722,102
11723,93
11724,20
11725,18
11726,172
11727,176
11728,36
11729,87
11730,137
11731,67
11732,35
11733,117
11734,112
11735,21
11736,45
11737,119
11738,66
11739,-40
11740,43
11741,16
11742,31
11743,86
11744,169
11745,83
11746,39
11747,113
11748,103
11749,-10
11750,-11
11751,72
11752,13
11753,16
11754,159
11755,123
11756,31
11757,31
11758,103
11759,16
11760,-24
11761,96
11762,48
11763,-52
11764,34
11765,103
11766,-21
11767,-46
11768,62
11769,66
11770,-79
11771,-9
11772,49
11773,-35
11774,-47
11775,105
11776,78
11777,15
11778,93
11779,66
11780,-19
11781,-7
11782,85
11783,16
11784,-30
11785,52
11786,50
11787,3
11788,62
11789,66
11790,12
11791,-3
11792,132
11793,45
11794,26
11795,98
11796,99
11797,5
11798,2
11799,56
11800,-49
11801,-35
11802,68
11803,27
11804,-9
11805,127
11806,52
11807,-56
11808,48
11809,76
11810,-19
11811,-42
11812,94
11813,17
11814,-45
11815,63
11816,80
11817,-40
11818,39
11819,94
11820,-40
11821,-50
11822,76
11823,36
11824,-19
11825,86
11826,168
11827,74
11828,-40
11829,97
11830,67
11831,-1
11832,39
11833,99
11834,-3
11835,-5
11836,74
11837,59
11838,-44
11839,19
11840,68
11841,-21
11842,-34
11843,72
11844,62
11845,17
11846,-4
11847,68
11848,7
11849,-72
11850,-22
11851,26
11852,-38
11853,-19
11854,164
11855,75
11856,-5
11857,10
11858,99
11859,15
11860,-23
11861,59
11862,78
11863,-2
11864,-20
11865,95
11866,36
11867,-28
11868,62
11869,15
11870,-81
11871,-43
11872,-49
11873,-110
11874,-71
11875,112
11876,62
11877,-13
11878,12
11879,3
11880,33
11881,16
11882,93
11883,57
11884,-6
11885,-1
11886,-7
11887,0
11888,-58
11889,-14
11890,-2
11891,-62
11892,-10
11893,33
11894,14
11895,2
11896,34
11897,11
11898,-78
11899,-62
11900,-27
11901,-74
11902,-27
11903,63
11904,30
11905,-32
11906,-30
11907,-7
11908,-5
11909,9
11910,39
11911,-39
11912,-43
11913,-15
11914,-30
11915,-81
11916,-39
11917,-24
11918,-89
11919,-39
11920,-8
11921,23
11922,-41
11923,6
11924,19
11925,51
11926,-9
11927,-12
11928,-13
11929,-107
11930,-53
11931,12
11932,32
11933,-8
11934,16
11935,1
11936,-59
11937,-57
11938,-38
11939,-57
11940,-141
11941,-37
11942,-5
11943,-55
11944,4
11945,20
11946,-22
11947,-83
11948,-21
11949,-54
11950,-90
11951,-42
11952,-12
11953,-4
11954,29
11955,15
11956,-18
11957,-13
11958,14
11959,28
11960,-60
11961,-97
11962,-73
11963,-28
11964,-17
11965,-2
11966,-9
11967,-41
11968,-29
11969,-20
11970,-10
11971,-72
11972,-14
11973,-11
11974,-27
11975,1
11976,-19
11977,20
11978,-24
11979,-75
11980,-29
11981,-9
11982,-12
11983,-18
11984,-6
11985,0
11986,-21
11987,-17
11988,-56
11989,-25
11990,-30
11991,-29
11992,19
11993,-22
11994,-39
11995,-47
11996,-49
11997,-19
11998,-15
11999,-36
12000,-51
12001,-14
12002,-44
12003,-7
12004,-22
12005,-75
12006,-44
12007,-31
12008,-7
12009,20
12010,0
12011,-26
12012,-47
12013,13
12014,1
12015,18
12016,-10
12017,-45
12018,-48
12019,-50
12020,-86
12021,-73
12022,-24
12023,6
12024,35
12025,44
12026,37
12027,-29
12028,-4
12029,-42
12030,-55
12031,-21
12032,-26
12033,-56
12034,-30
12035,-24
12036,-6
12037,-15
12038,-76
12039,-55
12040,-9
12041,31
12042,-23
12043,-6
12044,-41
12045,-23
12046,-62
12047,-72
12048,-94
12049,-113
12050,-143
12051,-39
12052,12
12053,62
12054,16
12055,-10
12056,-27
12057,-9
12058,-8
12059,-24
12060,25
12061,-34
12062,-48
12063,5
12064,-25
12065,-13
12066,-39
12067,-45
12068,-61
12069,-71
12070,-92
12071,-53
12072,-58
12073,7
12074,39
12075,40
12076,24
12077,1
12078,-64
12079,-26
12080,-25
12081,-43
12082,-6
12083,-25
12084,-67
12085,-45
12086,-38
12087,1
12088,-49
12089,-58
12090,-9
12091,-59
12092,-9
12093,-12
12094,-53
12095,-6
12096,-3
12097,-7
12098,-63
12099,-50
12100,-38
12101,-8
12102,44
12103,12
12104,-11
12105,-38
12106,-6
12107,-31
12108,-56
12109,-64
12110,-42
12111,-77
12112,-44
12113,-17
12114,-21
12115,-18
12116,-35
12117,-41
12118,-38
12119,-82
12120,-22
12121,-60
12122,-14
12123,3
12124,33
12125,43
12126,-37
12127,-2
12128,-25
12129,-27
12130,-8
12131,-12
12132,-48
12133,-10
12134,-21
12135,-33
12136,-46
12137,-39
12138,-98
12139,-72
12140,-114
12141,-30
12142,-39
12143,-102
12144,-56
12145,-77
12146,-166
12147,-116
12148,-61
12149,-134
12150,-134
12151,-12
12152,-8
12153,-110
12154,-53
12155,-39
12156,-118
12157,-89
12158,-35
12159,-103
12160,-84
12161,-80
12162,-91
12163,-140
12164,-50
12165,10
12166,-122
12167,-126
12168,-79
12169,-114
12170,-134
12171,-62
12172,-34
12173,-87
12174,9
12175,-1
12176,-114
12177,-63
12178,-11
12179,-81
12180,-80
12181,-32
12182,-58
12183,-141
12184,-42
12185,-12
12186,-106
12187,-94
12188,2
12189,-62
12190,-81
12191,-81
12192,-8
12193,-73
12194,-125
12195,-43
12196,-35
12197,-141
12198,-103
12199,-21
12200,-3
12201,-45
12202,11
12203,14
12204,-102
12205,-88
12206,-4
12207,-23
12208,-88
12209,-46
12210,28
12211,-70
12212,-79
12213,0
12214,38
12215,-52
12216,-4
12217,28
12218,-53
12219,-79
12220,-7
12221,44
12222,-55
12223,16
12224,82
12225,-14
12226,-79
12227,10
12228,51
12229,-100
12230,-24
12231,13
12232,-54
12233,-65
12234,-14
12235,-11
12236,-72
12237,-5
12238,2
12239,-95
12240,-13
12241,-6
12242,-52
12243,-53
12244,-12
12245,-83
12246,-96
12247,-13
12248,7
12249,-66
12250,37
12251,97
12252,-9
12253,-16
12254,23
12255,-28
12256,-26
12257,31
12258,-2
12259,-48
12260,-21
12261,35
12262,-72
12263,-1
12264,31
12265,-78
12266,-122
12267,-13
12268,-72
12269,-190
12270,-19
12271,-6
12272,-49
12273,36
12274,38
12275,-12
12276,-75
12277,-1
12278,27
12279,-54
12280,-55
12281,6
12282,-32
12283,-36
12284,-25
12285,41
12286,-70
12287,-92
12288,-5
12289,9
12290,-65
12291,4
12292,37
12293,-25
12294,-114
12295,-71
12296,11
12297,-58
12298,-94
12299,31
12300,60
12301,-40
12302,-8
12303,37
12304,-101
12305,-50
12306,45
12307,45
12308,-40
12309,-1
12310,70
12311,2
12312,-17
12313,74
12314,69
12315,-47
12316,32
12317,2
12318,-58
12319,-59
12320,0
12321,-43
12322,14
12323,62
12324,39
12325,-14
12326,-3
12327,53
12328,83
12329,43
12330,75
12331,42
12332,-14
12333,-6
12334,11
12335,-7
12336,-62
12337,7
12338,32
12339,-14
12340,57
12341,95
12342,42
12343,-16
12344,-6
12345,-17
12346,-85
12347,-85
12348,-12
12349,56
12350,15
12351,85
12352,34
12353,43
12354,44
12355,57
12356,45
12357,-55
12358,-42
12359,-9
12360,-24
12361,14
12362,42
12363,61
12364,18
12365,87
12366,13
12367,-17
12368,0
12369,47
12370,28
12371,5
12372,73
12373,68
12374,-44
12375,30
12376,68
12377,35
12378,24
12379,62
12380,75
12381,-16
12382,36
12383,51
12384,-21
12385,-47
12386,27
12387,61
12388,11
12389,16
12390,74
12391,30
12392,66
12393,14
12394,-7
12395,3
12396,-19
12397,-27
12398,-7
12399,71
12400,52
12401,-23
12402,-11
12403,16
12404,73
12405,33
12406,64
12407,19
12408,-3
12409,5
12410,50
12411,39
12412,33
12413,29
12414,40
12415,3
12416,33
12417,4
12418,0
12419,23
12420,42
12421,32
12422,84
12423,39
12424,4
12425,37
12426,54
12427,56
12428,70
12429,27
12430,43
12431,19
12432,9
12433,42
12434,-17
12435,-5
12436,-3
12437,17
12438,37
12439,38
12440,66
12441,70
12442,-14
12443,21
12444,-23
12445,-33
12446,-37
12447,-2
12448,50
12449,84
12450,44
12451,1
12452,14
12453,23
12454,77
12455,66
12456,17
12457,38
12458,34
12459,25
12460,80
12461,42
12462,14
12463,21
12464,18
12465,-15
12466,-22
12467,5
12468,-8
12469,32
12470,97
12471,104
12472,79
12473,69
12474,16
12475,58
12476,50
12477,35
12478,24
12479,33
12480,31
12481,34
12482,35
12483,24
12484,54
12485,17
12486,34
12487,67
12488,69
12489,6
12490,-49
12491,-47
12492,35
12493,34
12494,-22
12495,5
12496,-6
12497,36
12498,103
12499,108
12500,103
12501,41
12502,34
12503,47
12504,43
12505,27
12506,51
12507,49
12508,16
12509,49
12510,8
12511,-6
12512,32
12513,59
12514,50
12515,37
12516,-4
12517,21
12518,-12
12519,61
12520,120
12521,95
12522,105
12523,57
12524,55
12525,24
12526,53
12527,-7
12528,15
12529,13
12530,-3
12531,-21
12532,19
12533,-1
12534,-21
12535,-17
12536,-19
12537,42
12538,55
12539,43
12540,38
12541,67
12542,35
12543,-4
12544,26
12545,17
12546,11
12547,35
12548,108
12549,112
12550,56
12551,20
12552,27
12553,6
12554,28
12555,51
12556,29
12557,21
12558,28
12559,32
12560,59
12561,79
12562,42
12563,18
12564,38
12565,-7
12566,36
12567,17
12568,25
12569,73
12570,144
12571,82
12572,83
12573,41
12574,56
12575,42
12576,51
12577,32
12578,-46
12579,-12
12580,23
12581,60
12582,4
12583,77
12584,48
12585,13
12586,26
12587,147
12588,127
12589,4
12590,38
12591,114
12592,21
12593,-5
12594,40
12595,97
12596,39
12597,38
12598,182
12599,108
12600,-18
12601,92
12602,133
12603,-3
12604,34
12605,119
12606,74
12607,-59
12608,54
12609,116
12610,16
12611,-2
12612,92
12613,86
12614,-24
12615,22
12616,70
12617,9
12618,-7
12619,158
12620,173
12621,48
12622,-39
12623,97
12624,35
12625,10
12626,115
12627,112
12628,13
12629,28
12630,125
12631,35
12632,-2
12633,81
12634,100
12635,8
12636,-16
12637,146
12638,63
12639,8
12640,119
12641,70
12642,-9
12643,16
12644,88
12645,-6
12646,5
12647,155
12648,152
12649,54
12650,70
12651,86
12652,16
12653,61
12654,98
12655,50
12656,-39
12657,68
12658,83
12659,-26
12660,86
12661,94
12662,-6
12663,-41
12664,69
12665,-17
12666,-111
12667,-14
12668,34
12669,37
12670,74
12671,145
12672,-3
12673,-22
12674,74
12675,54
12676,-15
12677,6
12678,54
12679,-29
12680,-14
12681,86
12682,41
12683,-47
12684,65
12685,79
12686,46
12687,-18
12688,124
12689,82
12690,-18
12691,24
12692,115
12693,-31
12694,9
12695,86
12696,96
12697,32
12698,75
12699,128
12700,-34
12701,-58
12702,-4
12703,34
12704,-53
12705,-59
12706,62
12707,42
12708,-19
12709,3
12710,89
12711,-15
12712,-116
12713,46
12714,51
12715,-40
12716,-53
12717,72
12718,91
12719,32
12720,33
12721,115
12722,26
12723,7
12724,67
12725,85
12726,13
12727,-19
12728,85
12729,52
12730,2
12731,49
12732,77
12733,-41
12734,-25
12735,73
12736,53
12737,-52
12738,27
12739,103
12740,-48
12741,-51
12742,41
12743,-50
12744,-126
12745,-26
12746,103
12747,3
12748,-38
12749,58
12750,-14
12751,-72
12752,-8
12753,79
12754,-79
12755,-137
12756,28
12757,85
12758,-8
12759,45
12760,54
12761,10
12762,-82
12763,0
12764,-49
12765,-63
12766,-71
12767,-2
12768,13
12769,50
12770,2
12771,51
12772,-6
12773,-18
12774,58
12775,-6
12776,-32
12777,-13
12778,-7
12779,-61
12780,-69
12781,-22
12782,3
12783,-18
12784,4
12785,31
12786,2
12787,32
12788,-20
12789,-79
12790,-49
12791,-41
12792,-84
12793,-78
12794,-13
12795,-11
12796,13
12797,86
12798,-19
12799,-50
12800,-41
12801,50
12802,-47
12803,-58
12804,-35
12805,-43
12806,-68
12807,22
12808,30
12809,11
12810,-3
12811,5
12812,-67
12813,-21
12814,-50
12815,-39
12816,-116
12817,1
12818,25
12819,27
12820,15
12821,17
12822,-10
12823,-34
12824,14
12825,-30
12826,-88
12827,-30
12828,-4
12829,-79
12830,-67
12831,-29
12832,2
12833,-21
12834,-7
12835,22
12836,8
12837,-1
12838,21
12839,-23
12840,-78
12841,-78
12842,-66
12843,-106
12844,-61
12845,21
12846,45
12847,10
12848,14
12849,-10
12850,-13
12851,-47
12852,-32
12853,-20
12854,-51
12855,-71
12856,-29
12857,-40
12858,-26
12859,13
12860,-10
12861,2
12862,-27
12863,-32
12864,-37
12865,-50
12866,-22
12867,-10
12868,23
12869,33
12870,-33
12871,-28
12872,6
12873,-12
12874,-13
12875,9
12876,-25
12877,-26
12878,-68
12879,-18
12880,-41
12881,-46
12882,-73
12883,-17
12884,-52
12885,-13
12886,-53
12887,-23
12888,-48
12889,-17
12890,-11
12891,-33
12892,-65
12893,-46
12894,-35
12895,5
12896,-10
12897,-12
12898,-40
12899,-66
12900,-11
12901,-24
12902,-33
12903,-16
12904,-10
12905,-37
12906,3
12907,-42
12908,8
12909,-49
12910,-59
12911,-19
12912,-68
12913,-46
12914,-76
12915,-23
12916,-5
12917,28
12918,72
12919,-3
12920,-20
12921,-14
12922,-39
12923,-33
12924,-46
12925,-17
12926,-83
12927,-78
12928,-26
12929,-39
12930,-47
12931,-44
12932,-46
12933,5
12934,20
12935,6
12936,-7
12937,27
12938,-33
12939,-45
12940,-47
12941,-74
12942,-81
12943,-69
12944,-34
12945,-16
12946,27
12947,17
12948,-10
12949,-17
12950,-43
12951,-18
12952,-13
12953,-24
12954,7
12955,-18
12956,-54
12957,-21
12958,-22
12959,-27
12960,-56
12961,-56
12962,-70
12963,-70
12964,-38
12965,-68
12966,9
12967,28
12968,15
12969,-32
12970,-36
12971,-35
12972,-47
12973,-17
12974,-44
12975,-21
12976,0
12977,-8
12978,-3
12979,-46
12980,-34
12981,-77
12982,-41
12983,-37
12984,-36
12985,-37
12986,-33
12987,-28
12988,-6
12989,-37
12990,-46
12991,-56
12992,-65
12993,-12
12994,45
12995,5
12996,26
12997,-13
12998,-18
12999,7
13000,-7
13001,-19
13002,-44
13003,-47
13004,-52
13005,-32
13006,-45
13007,-69
13008,-19
13009,-31
13010,-61
13011,-54
13012,-100
13013,-56
13014,-69
13015,-51
13016,-3
13017,7
13018,23
13019,-57
13020,-61
13021,-74
13022,-18
13023,-43
13024,-117
13025,-91
13026,-72
13027,-108
13028,-41
13029,-64
13030,-120
13031,-79
13032,-22
13033,-97
13034,-59
13035,13
13036,-74
13037,-24
13038,-19
13039,-155
13040,-95
13041,-61
13042,-139
13043,-43
13044,43
13045,-23
13046,-53
13047,-6
13048,-88
13049,-105
13050,-8
13051,-35
13052,-86
13053,-44
13054,-49
13055,-113
13056,-8
13057,11
13058,-116
13059,-52
13060,-44
13061,-118
13062,-140
13063,-82
13064,-103
13065,-47
13066,51
13067,66
13068,-59
13069,-32
13070,0
13071,-143
13072,-30
13073,9
13074,-61
13075,-82
13076,-26
13077,-41
13078,-106
13079,-29
13080,-46
13081,-87
13082,-35
13083,-3
13084,-84
13085,-63
13086,2
13087,-95
13088,-115
13089,-28
13090,-96
13091,-143
13092,-18
13093,12
13094,-51
13095,3
13096,42
13097,-21
13098,-18
13099,26
13100,-7
13101,-73
13102,-2
13103,29
13104,-56
13105,-7
13106,47
13107,-15
13108,-61
13109,-2
13110,21
13111,-81
13112,6
13113,17
13114,-88
13115,0
13116,74
13117,16
13118,-115
13119,-29
13120,31
13121,-80
13122,-22
13123,47
13124,-66
13125,-97
13126,35
13127,-37
13128,-54
13129,-50
13130,-2
13131,-88
13132,-39
13133,15
13134,-48
13135,-40
13136,14
13137,-27
13138,-80
13139,-24
13140,2
13141,-87
13142,-29
13143,90
13144,59
13145,-26
13146,5
13147,12
13148,-41
13149,-61
13150,-33
13151,-96
13152,-149
13153,2
13154,13
13155,-69
13156,7
13157,43
13158,-42
13159,-60
13160,-5
13161,17
13162,-124
13163,-68
13164,25
13165,61
13166,-31
13167,-2
13168,46
13169,-96
13170,-29
13171,79
13172,-14
13173,-96
13174,-11
13175,31
13176,-49
13177,-33
13178,46
13179,-47
13180,-70
13181,36
13182,43
13183,-24
13184,-24
13185,46
13186,-38
13187,-45
13188,11
13189,0
13190,-61
13191,17
13192,87
13193,54
13194,43
13195,42
13196,-65
13197,-45
13198,47
13199,20
13200,-66
13201,-45
13202,-22
13203,-52
13204,30
13205,27
13206,30
13207,67
13208,65
13209,-31
13210,-23
13211,11
13212,-15
13213,-60
13214,46
13215,81
13216,64
13217,43
13218,50
13219,-10
13220,58
13221,96
13222,27
13223,6
13224,56
13225,23
13226,-38
13227,-5
13228,-3
13229,-30
13230,29
13231,44
13232,41
13233,48
13234,51
13235,60
13236,-1
13237,10
13238,-23
13239,-51
13240,-33
13241,49
13242,50
13243,65
13244,111
13245,109
13246,12
13247,48
13248,88
13249,27
13250,16
13251,26
13252,25
13253,-28
13254,67
13255,31
13256,8
13257,44
13258,76
13259,18
13260,26
13261,28
13262,29
13263,-10
13264,83
13265,121
13266,20
13267,18
13268,64
13269,32
13270,25
13271,102
13272,57
13273,67
13274,67
13275,23
13276,28
13277,48
13278,-5
13279,4
13280,6
13281,28
13282,62
13283,39
13284,42
13285,22
13286,51
13287,11
13288,-29
13289,-48
13290,-29
13291,23
13292,61
13293,82
13294,76
13295,64
13296,58
13297,46
13298,33
13299,64
13300,14
13301,14
13302,9
13303,26
13304,42
13305,40
13306,12
13307,50
13308,36
13309,47
13310,-2
13311,-7
13312,-9
13313,20
13314,52
13315,74
13316,39
13317,4
13318,14
13319,-15
13320,36
13321,58
13322,32
13323,54
13324,47
13325,46
13326,59
13327,-23
13328,19
13329,-13
13330,23
13331,51
13332,22
13333,67
13334,26
13335,52
13336,23
13337,31
13338,16
13339,13
13340,20
13341,68
13342,97
13343,93
13344,26
13345,35
13346,18
13347,18
13348,40
13349,27
13350,60
13351,34
13352,66
13353,43
13354,52
13355,34
13356,62
13357,-11
13358,18
13359,-20
13360,-26
13361,-39
13362,8
13363,80
13364,79
13365,100
13366,47
13367,33
13368,23
13369,70
13370,20
13371,-26
13372,-60
13373,46
13374,101
13375,48
13376,28
13377,2
13378,37
13379,54
13380,5
13381,34
13382,51
13383,57
13384,43
13385,12
13386,20
13387,0
13388,19
13389,6
13390,39
13391,25
13392,80
13393,60
13394,17
13395,25
13396,8
13397,18
13398,49
13399,31
13400,24
13401,24
13402,42
13403,23
13404,60
13405,46
13406,36
13407,10
13408,-1
13409,-8
13410,10
13411,-3
13412,43
13413,61
13414,88
13415,30
13416,-27
13417,6
13418,85
13419,46
13420,36
13421,30
13422,72
13423,90
13424,53
13425,56
13426,54
13427,74
13428,1
13429,18
13430,20
13431,69
13432,48
13433,20
13434,32
13435,-4
13436,-10
13437,-4
13438,2
13439,3
13440,51
13441,104
13442,90
13443,47
13444,40
13445,22
13446,43
13447,45
13448,56
13449,55
13450,48
13451,41
13452,30
13453,71
13454,74
13455,51
13456,23
13457,39
13458,16
13459,-39
13460,-1
13461,-3
13462,105
13463,160
13464,147
13465,36
13466,35
13467,141
13468,56
13469,-2
13470,88
13471,129
13472,55
13473,21
13474,144
13475,59
13476,12
13477,130
13478,76
13479,14
13480,27
13481,126
13482,71
13483,-2
13484,50
13485,83
13486,-70
13487,-27
13488,92
13489,39
13490,4
13491,118
13492,125
13493,23
13494,-41
13495,125
13496,34
13497,-45
13498,30
13499,85
13500,-13
13501,-1
13502,113
13503,-77
13504,-34
13505,44
13506,102
13507,0
13508,26
